code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
603600,永艺股份,-3.024,9.62,9.85,9.85,9.01,9.92,3568097.0,1.42113,34327060.0,24.05,2.574,291185.4712,241534.18848
603599,广信股份,-1.185,15.01,14.9,15.91,14.6,15.19,5058906.0,1.09827,77671263.0,16.678,1.534,697483.381635,691399.099149
603598,引力传媒,-6.796,10.56,10.85,11.2,10.5,11.33,9051581.0,3.37918,98668799.0,42.24,5.067,285777.888,282863.2224
603596,伯特利,0.083,24.17,23.5,24.76,22.6,24.15,10211873.0,24.992350000000002,241599447.0,32.227,5.22,987491.937,98758.62
603595,东尼电子,-5.571,40.0,41.45,42.36,39.98,42.36,1765800.0,3.54728,72685002.0,19.704,6.852,571289.6,199115.84
603590,康辰药业,-5.91,35.5,37.1,37.48,35.5,37.73,3113140.0,7.78285,114274185.0,8.897,2.354,568000.0,142000.0
603589,口子窖,-3.67,43.57,44.3,45.23,42.02,45.23,3595808.0,0.5993,159083272.0,23.425,4.526,2614200.0,2614200.0
603588,高能环境,-3.661,10.0,10.21,10.3,9.96,10.38,11925972.0,1.8224900000000002,120944961.0,33.784,2.701,660516.246,654377.046
603587,地素时尚,-6.928,24.45,25.75,25.97,24.45,26.27,7455421.0,12.222,188670920.0,17.34,3.31,980445.0,149145.0
603586,金麒麟,-6.884,14.88,15.7,15.77,14.84,15.98,3181406.0,3.17794,49107885.0,16.719,1.514,320839.584,148962.361632
603585,苏利股份,-3.767,22.99,23.67,23.67,22.82,23.89,1700474.0,3.14903,39640767.0,15.327,2.472,413820.0,124146.0
603583,捷昌驱动,-2.78,66.1,65.15,69.13,65.12,67.99,1350835.0,4.4729600000000005,90843266.0,37.989,5.367,798488.0,199622.0
603580,艾艾精工,-5.38,17.41,18.05,18.3,17.3,18.4,2117118.0,7.01892,37680813.0,36.286,4.164,162501.458,52513.783
603579,荣泰健康,-5.478,33.99,35.0,35.46,33.69,35.96,2713295.0,5.27673,93932163.0,21.513,3.315,475860.0,174776.58
603578,三星新材,-4.33,21.43,22.05,22.26,21.08,22.4,1897647.0,5.94874,41354989.0,32.47,3.565,191905.65,68361.7
603577,汇金通,-7.08,10.63,11.17,11.3,10.55,11.44,4520118.0,5.83125,49664311.0,58.6,2.103,186046.26,82398.903153
603569,长久物流,-5.031,12.27,12.8,12.8,12.16,12.92,2610841.0,3.25554,32623912.0,12.52,3.058,687137.178,98401.458876
603568,伟明环保,-3.543,23.96,24.42,25.05,23.89,24.84,3793942.0,0.5556300000000001,92834069.0,32.378,6.0,1647774.724,1636017.552
603567,珍宝岛,-5.648,13.03,13.75,13.75,12.95,13.81,4565558.0,0.53766,61252761.0,21.242,2.266,1106455.48,1106455.48
603566,普莱柯,-2.63,14.81,14.85,15.34,14.51,15.21,3794904.0,1.18039,56693965.0,41.139,2.948,479458.94,476135.576
603559,中通国脉,-0.506,25.55,24.87,26.88,24.6,25.68,14378503.0,18.08651,369198675.0,121.09,4.583,366165.243885,203118.6675
603558,健盛集团,-2.697,10.1,10.37,10.37,10.03,10.38,5105691.0,1.62737,51905289.0,29.706,1.446,420519.91249,316875.59614
603557,起步股份,1.081,9.35,9.21,9.59,8.9,9.25,21618608.0,9.87591,199646607.0,21.097,2.8970000000000002,443414.08023,204673.79823
603556,海兴电力,-3.761,16.12,16.52,16.86,15.81,16.75,4633603.0,2.76215,76348965.0,10.747,1.629,797076.1292,270418.822544
603555,贵人鸟,-9.459,6.7,7.22,7.35,6.69,7.4,12339054.0,1.9629400000000001,86912827.0,26.779,1.9220000000000002,421163.43581,421163.43581
603538,美诺华,3.05,20.95,20.01,20.95,19.88,20.33,7321828.0,8.18447,150579450.0,52.375,2.7,312435.73,187418.7
603536,惠发股份,-5.47,9.16,9.51,9.6,9.06,9.69,3954893.0,6.56369,37153906.0,15.793,2.426,153888.0,55192.725372
603535,嘉诚国际,-5.556,20.23,21.0,21.14,20.18,21.42,4235308.0,6.40936,87869299.0,21.295,2.094,304259.2,133679.84
603533,掌阅科技,-6.391,21.97,22.45,23.79,21.9,23.47,6388797.0,3.91587,145954410.0,66.576,8.083,880997.0,358443.922395
603528,多伦科技,-5.303,7.5,7.63,8.15,7.5,7.92,18466800.0,9.84423,144603158.0,45.62,3.261,470171.25,140692.5
603527,众源新材,-7.313,12.04,12.6,12.82,12.03,12.99,4567330.0,4.24762,57085386.0,14.506,2.477,209688.64,129462.209408
603520,司太立,-1.097,30.66,30.13,32.0,29.85,31.0,2952310.0,4.5666,91108134.0,44.435,4.172,367920.0,198216.9
603519,立霸股份,-2.193,9.81,10.19,10.48,9.81,10.03,5304160.0,2.38991,53355199.0,18.793,3.19,217723.008546,217723.008546
603518,维格娜丝,-5.68,15.61,16.21,16.3,15.6,16.55,3759700.0,2.11896,60238738.0,12.195,1.237,281844.783073,276971.035117
603517,绝味食品,-3.975,43.0,43.5,46.5,40.3,44.78,3797631.0,2.31984,166896379.0,34.127,6.142,1763000.0,703920.32
603516,淳中科技,-2.878,27.0,27.01,29.17,26.4,27.8,5152366.0,5.83662,144027174.0,20.769,4.7780000000000005,353606.526,238346.766
603515,欧普照明,-3.363,31.9,32.5,32.85,31.8,33.01,2680921.0,2.10515,86585331.0,27.14,6.037,2412054.87545,406248.72981
603508,思维列控,-2.249,45.2,45.5,45.83,44.83,46.24,2337037.0,1.46065,105680683.0,55.122,2.749,862298.71052,723200.0
603507,振江股份,-9.323,24.12,26.37,26.37,24.12,26.6,3308098.0,4.11572,82786620.0,20.668,2.206,308932.3368,193869.46872
603506,南都物业,-7.312,25.1,24.37,26.59,24.37,27.08,2384465.0,9.24439,60849449.0,19.921,4.223,258968.25604,64742.06401
603505,金石资源,-4.846,16.1,16.68,16.92,16.06,16.92,7116879.0,6.35239,117519569.0,46.0,4.992,386400.0,180375.6738
603501,韦尔股份,4.825,50.19,46.4,52.67,43.09,47.88,11481204.0,8.16962,580431819.0,147.618,14.207,2287178.07486,705347.142486
603500,祥和实业,-7.618,12.37,13.03,13.06,12.3,13.39,6169798.0,12.24166,78869294.0,16.276,2.7039999999999997,218206.8,62344.8
603499,翔港科技,-3.955,26.23,26.44,27.13,25.92,27.31,3688418.0,14.75367,97676696.0,45.31,5.045,265763.4092,65575.0
603496,恒为科技,-6.139,30.58,31.0,33.0,30.46,32.58,4315870.0,5.6738,136450720.0,35.566,6.01,434419.48,232611.733134
603488,展鹏科技,-7.259,8.56,9.05,9.17,8.5,9.23,4257000.0,4.4119,37887133.0,22.526,2.209,178853.496,82594.55832
603486,科沃斯,-4.248,55.0,56.0,57.66,54.74,57.44,1436969.0,3.58346,80488298.0,52.885,9.606,2200550.0,220550.0
603477,振静股份,-7.642,8.46,8.94,9.06,8.45,9.16,11406044.0,10.04938,100331005.0,24.171,2.471,203040.0,96021.0
603466,风语筑,2.46,20.41,19.48,21.65,19.11,19.92,24510251.0,27.85256,500126989.0,13.979,4.38,595871.991,179608.0
603458,勘设股份,-5.571,33.9,35.01,35.56,33.8,35.9,4983100.0,5.84042,173818030.0,10.66,2.025,427585.67313,289238.07813
603456,九洲药业,-1.691,8.72,8.79,8.88,8.46,8.87,11680345.0,1.4583,101564923.0,26.424,2.609,702735.357112,698431.513912
603444,吉比特,-3.686,169.05,172.76,174.0,168.18,175.52,1282839.0,3.11005,218986459.0,19.818,4.53,1215169.013625,697300.99005
603429,集友股份,0.317,28.49,28.2,30.88,26.1,28.4,2429200.0,2.48944,70584589.0,33.784,9.349,542449.6,278005.42
603421,鼎信通讯,5.472,28.14,26.98,29.34,25.85,26.68,19696968.0,35.493,554590578.0,40.783,5.445,1274445.576054,156163.945854
603416,信捷电气,-3.478,28.31,28.87,29.99,28.28,29.33,1805620.0,5.13836,52664203.0,32.17,3.915,397925.36,99481.34
603399,吉翔股份,-2.208,12.4,12.35,12.92,12.11,12.68,15366312.0,3.02456,194033616.0,29.524,2.795,677970.80476,629982.80476
603398,邦宝益智,-8.473,12.53,13.33,13.38,12.52,13.69,7212280.0,3.40681,93801442.0,43.207,4.156,266607.075,265262.606
603396,金辰股份,-3.87,39.99,40.42,41.98,38.5,41.6,1515142.0,4.79944,61468750.0,31.449,3.482,302151.111333,126245.122827
603393,新天然气,-6.09,32.38,34.0,34.0,32.38,34.48,2603996.0,2.72257,86220089.0,19.624,2.508,518080.0,309697.525648
603389,亚振家居,4.073,12.52,12.5,13.23,11.29,12.03,29660710.0,47.1104,370630041.0,44.714,3.245,274137.92,78825.92
603388,元成股份,-5.834,11.46,12.04,12.15,11.46,12.17,2077084.0,2.44209,24619238.0,24.383,2.83,236614.62,97471.311
603387,基蛋生物,-5.062,30.76,31.5,32.07,30.55,32.4,4276167.0,4.64327,134403484.0,17.884,4.496,572174.89602,283280.488812
603386,广东骏亚,-1.053,18.8,18.58,20.1,18.3,19.0,14573756.0,25.71461,281679186.0,47.0,5.841,379384.0,106549.0
603385,惠达卫浴,-5.057,9.95,10.24,10.36,9.87,10.48,7071242.0,2.68127,71389057.0,11.706,1.182,367549.46178,262408.292365
603383,顶点软件,-6.339,80.67,78.0,90.89,78.0,86.13,6627618.0,11.42356,561409652.0,59.756,9.997,969764.7246,468024.10704
603380,易德龙,-3.587,17.74,17.85,18.88,17.43,18.4,4798800.0,10.01946,87368739.0,26.088,3.86,283840.0,84965.3752
603378,亚士创能,-4.887,15.18,15.52,15.53,14.5,15.96,6318805.0,9.16034,95192978.0,21.083,2.266,295706.4,104711.64
603377,东方时尚,-5.622,14.27,15.0,15.02,14.27,15.12,6352431.0,1.08035,92998539.0,25.482,4.726,839076.0,839076.0
603369,今世缘,-0.233,21.4,21.0,21.65,20.83,21.45,11046938.0,0.88058,236375638.0,29.968,4.495,2684630.0,2684630.0
603368,柳药股份,-4.174,28.7,29.51,29.73,28.68,29.95,3997355.0,1.5429400000000002,116822864.0,13.226,1.9769999999999999,743540.77567,743540.77567
603367,辰欣药业,-5.954,16.27,17.04,17.15,16.26,17.3,9833400.0,3.41818,164865986.0,16.773,1.832,737605.331,468055.0346
603366,日出东方,-7.905,4.66,4.96,5.0,4.61,5.06,22897839.0,2.8622300000000003,110863319.0,68.029,1.065,372800.0,372800.0
603365,水星家纺,-6.036,15.88,16.5,16.62,15.82,16.9,6025142.0,6.80161,97991916.0,12.704,2.033,423471.96,140671.392
603363,傲农生物,9.429,15.32,13.57,15.4,13.23,14.0,24312148.0,13.21363,358460073.0,52.828,7.965,668008.684,281877.190208
603360,百傲化学,-0.67,17.78,17.56,17.95,17.27,17.9,2167817.0,2.76474,38099631.0,23.091,4.352,331909.928,139411.792296
603359,东珠生态,-7.173,17.73,18.95,18.95,17.53,19.1,5433522.0,3.55248,99459023.0,13.534,2.235,564948.72,271180.84644
603358,华达科技,-5.915,13.36,13.85,14.3,13.3,14.2,5119949.0,3.71815,70287107.0,9.475,1.633,418969.6,183969.289504
603357,设计总院,-5.752,19.99,20.8,21.0,19.97,21.21,8944089.0,5.63679,183709298.0,19.221,3.145,649022.038644,317188.038644
603356,华菱精工,-6.926,14.11,14.9,14.98,14.11,15.16,4816121.0,5.33701,70379382.0,23.517,2.791,188142.74,127328.64
603355,莱克电气,-5.374,24.65,25.98,25.98,24.5,26.05,1938911.0,0.48352000000000006,48910517.0,27.088,2.822,988465.0,988465.0
603351,威尔药业,-9.693,62.05,66.0,67.4,62.03,68.71,4829021.0,28.97407,314190342.0,28.86,5.286,413666.8735,103416.8735
603348,文灿股份,-7.191,23.49,24.7,24.86,23.49,25.31,7831793.0,14.23962,190236337.0,24.989,2.558,516780.0,129195.0
603345,安井食品,-2.723,34.29,35.08,35.3,34.29,35.25,2459120.0,2.00174,85777087.0,34.99,4.05,740801.16,421250.5926
603339,四方科技,-6.394,17.42,18.36,18.5,17.42,18.61,3899517.0,6.74472,70304683.0,20.988,2.291,367115.6125,100715.25425
603338,浙江鼎力,-4.702,67.9,70.0,70.77,67.5,71.25,2268869.0,0.9159900000000001,156755668.0,39.249,6.647,1681860.7288,1681860.7288
603337,杰克股份,-1.596,41.3,41.0,44.53,40.5,41.97,2116340.0,2.61084,89342393.0,25.813,5.257,1270188.108,334776.148
603336,宏辉果蔬,-5.662,17.16,17.75,18.15,17.07,18.19,8621952.0,12.55374,153190640.0,36.511,3.69,297477.18,117855.492612
603335,迪生力,-7.08,6.3,6.61,6.68,6.26,6.78,10620389.0,6.78871,68939634.0,126.0,3.6550000000000002,207485.46,98558.46
603333,尚纬股份,-2.482,6.68,6.87,6.93,6.6,6.85,4678990.0,0.91661,31877836.0,60.727,2.454,347363.34,340990.62
603332,苏州龙杰,-9.619,40.59,43.5,44.4,40.42,44.91,12213598.0,41.07482,523390049.0,26.881,5.106,482769.342,120694.365
603331,百达精工,-5.533,16.22,17.0,17.35,16.2,17.17,2678775.0,8.4203,45048193.0,28.964,2.928,209616.4126,51601.1726
603330,上海天洋,-6.789,22.38,23.06,23.65,22.36,24.01,1954880.0,6.20134,45204346.0,42.226,2.807,174564.0,70549.60419
603329,上海雅仕,-7.996,16.8,17.8,18.07,16.73,18.26,5233468.0,8.09132,91598133.0,21.538,3.018,221760.0,108662.4
603328,依顿电子,-3.186,10.94,11.02,11.53,10.91,11.3,13547245.0,1.36514,151691079.0,19.891,2.543,1091357.637732,1085649.452052
603326,我乐家居,-5.223,11.25,11.7,11.72,11.25,11.87,4765940.0,7.40439,54711597.0,18.75,3.223,254236.6575,72412.2
603323,吴江银行,-9.942,7.79,8.2,8.39,7.79,8.65,90611996.0,14.92961,736244155.0,15.58,1.264,1128057.689954,472796.873829
603322,超讯通信,-9.191,35.37,37.0,38.2,35.3,38.95,5606710.0,12.36076,205578493.0,131.0,8.053,396144.0,160434.556632
603321,梅轮电梯,-9.817,8.36,9.1,9.1,8.34,9.27,9568511.0,8.24161,83955725.0,26.968,2.515,256652.0,97059.6
603320,迪贝电气,0.758,21.26,21.1,23.18,20.65,21.1,10234367.0,31.49036,222149899.0,37.964,3.468,212600.0,69095.0
603319,湘油泵,-5.789,23.27,24.5,24.5,23.09,24.7,1760800.0,3.10655,41903843.0,19.392,2.511,188300.84,131895.020868
603318,派思股份,-0.141,14.16,14.08,14.46,13.76,14.18,6312740.0,1.5697,89452106.0,94.4,5.538,571076.024232,569461.784232
603316,诚邦股份,-3.867,8.7,8.89,9.48,8.5,9.05,8338075.0,7.93524,75141784.0,22.308,2.135,176853.6,91416.64026
603315,福鞍股份,-5.472,14.51,15.0,15.1,14.41,15.35,4290205.0,1.95053,63144656.0,332.037,3.234,319148.757351,319148.757351
603313,梦百合,-5.532,22.2,23.28,23.45,22.1,23.5,2771972.0,3.36621,63726462.0,34.154,3.253,536562.9,182810.43324
603311,金海环境,-5.925,11.59,12.12,12.12,11.58,12.32,3765657.0,1.79317,44814655.0,30.5,3.238,243390.0,243390.0
603309,维力医疗,-7.165,11.79,12.4,12.4,11.7,12.7,3534728.0,1.76736,42982250.0,36.844,2.608,235800.0,235800.0
603308,应流股份,-5.701,10.42,10.91,11.02,10.41,11.05,6977534.0,1.7443400000000002,74967046.0,74.429,1.57,451972.023322,416810.42
603306,华懋科技,-4.616,15.91,16.51,16.51,15.73,16.68,1722201.0,0.56094,27712855.0,12.528,2.219,498014.352246,488468.352246
603305,旭升股份,-5.65,32.06,33.35,33.6,31.89,33.98,3894907.0,6.15664,127749353.0,54.339,9.563,1284323.6,202822.768176
603303,得邦照明,-6.028,13.25,13.83,14.2,13.1,14.1,4692736.0,4.60072,64282357.0,21.85,2.103,540600.0,135150.0
603301,振德医疗,-7.118,34.19,35.98,36.36,34.03,36.81,3504782.0,14.01913,124660299.0,21.105,3.169,341900.0,85475.0
603300,华铁科技,-3.167,5.81,5.88,6.08,5.8,6.0,14124820.0,3.10745,83970826.0,72.625,1.776,281957.178188,264091.428188
603299,苏盐井神,-5.072,6.55,6.7,6.87,6.55,6.9,15226477.0,2.72174,102019700.0,20.572,1.67,508103.70937,366433.2
603298,杭叉集团,-4.87,13.87,14.36,14.48,13.7,14.58,4885524.0,2.86397,69104444.0,18.013,2.298,858350.74766,236602.281293
603297,永新光学,-6.169,51.11,53.96,54.0,51.1,54.47,4052045.0,19.29545,213826063.0,30.243,4.291,429324.0,107331.0
603289,泰瑞机器,-10.007,12.05,12.91,13.55,12.05,13.39,16821015.0,12.38902,212604844.0,23.173,3.449,321136.115,163607.16631
603288,海天味业,-1.071,74.85,74.66,75.5,74.0,75.66,3855664.0,0.14278000000000002,288005190.0,57.137,16.045,20212264.5099,20212264.5099
603286,日盈电子,-2.59,16.17,16.52,17.35,15.56,16.6,5360791.0,11.71732,90006231.0,36.75,3.328,142418.892,73979.367
603283,赛腾股份,4.363,21.53,20.18,22.69,19.81,20.63,9195744.0,22.98936,199009212.0,26.913,4.947,350430.6767,86120.0
603278,大业股份,-4.817,16.6,17.23,17.23,16.6,17.44,3952676.0,4.56781,67075196.0,16.768,2.262,345280.0,143645.112
603277,银都股份,-7.044,10.03,10.68,10.76,10.02,10.79,3578507.0,2.28811,37381433.0,17.911,2.362,411194.895,156865.188
603269,海鸥股份,-6.635,15.62,16.36,16.5,15.62,16.73,2903740.0,7.81751,46859415.0,33.957,2.255,142876.14,58019.0061
603268,松发股份,-6.925,19.22,20.6,20.6,19.2,20.65,2771240.0,2.23183,55209131.0,36.962,3.922,240514.4672,238652.4336
603266,天龙股份,-3.348,19.63,19.42,20.69,19.25,20.31,7937614.0,22.6789,159987810.0,24.538,3.286,274820.0,68705.0
603260,合盛硅业,-4.014,55.0,56.48,56.48,54.2,57.3,4552003.0,1.74512,252392903.0,22.177,4.999,3685000.0,1434629.9275
603259,药明康德,-1.908,93.56,92.7,96.5,91.88,95.38,5131226.0,4.92447,481843039.0,71.42,9.223,10947102.747816,974881.689936
603258,电魂网络,-5.907,18.16,18.82,19.25,18.13,19.3,2938000.0,2.52107,55042803.0,26.319,2.666,441427.832,211633.008
603239,浙江仙通,-10.027,13.37,14.0,14.14,13.37,14.86,11287040.0,12.44162,154315042.0,21.222,3.724,361952.64,121292.64
603238,诺邦股份,-7.317,19.0,20.1,20.1,18.95,20.5,2413872.0,8.04624,47235950.0,42.222,2.819,228000.0,57000.0
603233,大参林,-4.739,41.61,43.19,43.19,41.52,43.68,2607873.0,4.0652,110665691.0,33.024,5.674,1664441.61,266933.047497
603232,格尔软件,-3.985,32.53,33.2,33.35,30.88,33.88,1190923.0,2.32739,38561432.0,25.817,4.95,277806.2,166456.01
603229,奥翔药业,-5.621,12.76,13.25,13.42,12.7,13.52,2068900.0,3.83272,27085757.0,34.486,3.483,204160.0,68878.48
603228,景旺电子,0.111,63.38,61.5,66.24,61.45,63.31,3231434.0,3.9851,207794215.0,39.123,6.987,2604918.0,513935.756676
603227,雪峰科技,-5.474,4.49,4.64,4.72,4.42,4.75,14854304.0,2.25509,68177543.0,160.357,2.508,295756.3,295756.3
603226,菲林格尔,-6.417,18.23,19.13,19.13,18.21,19.48,1734538.0,5.91653,32541682.0,17.198,2.691,212337.11525,53444.56286
603225,新凤鸣,0.239,20.99,20.5,22.55,20.23,20.94,15423799.0,12.95983,330437545.0,12.42,2.281,1785960.070551,249806.920551
603223,恒通股份,-5.528,11.28,11.75,11.85,11.25,11.94,3369794.0,2.00583,38904233.0,21.692,2.176,227404.8,189504.0
603222,济民制药,10.011,20.55,20.55,20.55,20.55,18.68,3069599.0,0.95925,63080259.0,120.882,8.065,657600.0,657600.0
603220,贝通信,-10.002,37.61,39.0,40.81,37.61,41.79,30589001.0,36.22572,1199843002.0,80.899,11.502,1270315.36,317578.84
603218,日月股份,-4.671,20.41,21.4,21.78,20.4,21.41,1267600.0,1.27488,26761128.0,35.807,2.836,831156.43,202934.69105
603214,爱婴室,-6.342,41.2,42.65,42.8,41.0,43.99,3419188.0,13.67675,143929650.0,32.96,4.957,412000.0,103000.0
603208,江山欧派,-5.321,30.96,32.03,32.66,30.75,32.7,1156686.0,3.75352,36712803.0,17.393,2.377,250206.524856,95406.524856
603203,快克股份,-3.214,25.6,25.91,26.65,25.51,26.45,1025193.0,1.90151,26562545.0,23.273,5.032,405250.2272,138021.3376
603200,上海洗霸,-4.311,37.51,38.38,39.3,37.5,39.2,1423200.0,5.63197,54819439.0,43.075,3.912,281491.9195,94787.77
603199,九华旅游,-4.414,20.57,21.38,21.47,20.52,21.52,1128500.0,1.01961,23799713.0,27.427,2.092,227668.76,227668.76
603198,迎驾贡酒,-3.742,15.69,16.2,16.36,15.6,16.3,7167677.0,0.8959600000000001,114962145.0,18.904,3.094,1255200.0,1255200.0
603197,保隆科技,-0.365,27.31,26.05,29.09,26.05,27.41,3551055.0,3.60873,99151748.0,16.476,3.291,456144.065167,268734.982618
603196,日播时尚,-9.775,9.23,10.0,10.08,9.22,10.23,10070439.0,15.39822,97846221.0,23.728,2.372,221520.0,60364.2
603192,汇得科技,-4.222,33.12,33.95,34.74,33.12,34.58,5218163.0,19.56811,176439650.0,24.0,3.235,353280.001104,88320.001104
603189,网达软件,5.379,14.89,13.7,15.54,13.5,14.13,15200167.0,13.80578,228737058.0,87.588,4.116,328771.2,163938.9
603188,亚邦股份,-3.384,8.85,9.04,9.38,8.81,9.16,10584297.0,1.83755,96039659.0,10.181,1.6360000000000001,509760.0,509760.0
603187,海容冷链,-6.053,49.2,50.9,51.67,48.8,52.37,4306952.0,21.53476,217346512.0,24.848,4.272,393600.0,98400.0
603186,华正新材,-2.396,26.07,26.05,27.73,25.5,26.71,5010799.0,6.79737,134792394.0,36.208,5.183,337215.45,192179.601141
603185,上机数控,-6.674,57.75,59.88,60.99,57.71,61.88,7190212.0,22.82607,427466789.0,28.817,8.916,727650.0,181912.5
603183,建研院,-7.717,17.1,18.0,18.19,17.06,18.53,5594120.0,7.58861,99350061.0,18.587,3.216,213927.84,126056.69415
603181,皇马科技,-3.98,19.3,19.65,20.4,19.27,20.1,3113934.0,3.14539,61806844.0,21.685,2.8120000000000003,386000.0,191070.0
603180,金牌厨柜,-5.321,68.5,71.1,71.85,68.5,72.35,1736367.0,9.42834,122017896.0,24.64,5.046,462375.0,126152.82635
603179,新泉股份,-4.688,17.89,18.45,18.7,17.87,18.77,6109823.0,6.43652,111866262.0,13.058,2.669,407399.092931,169819.535131
603178,圣龙股份,-2.833,11.66,11.79,11.95,11.24,12.0,4206192.0,8.25342,48883395.0,23.32,2.8200000000000003,236942.86,59422.858
603177,德创环保,-7.584,10.48,11.16,11.17,10.3,11.34,4891100.0,7.92081,53267171.0,55.158,4.088,211696.0,64714.0
603169,兰石重装,-2.985,5.85,6.0,6.14,5.75,6.03,31274621.0,3.01164,186204725.0,664.773,1.974,615128.97771,607498.54308
603168,莎普爱思,-7.134,7.55,7.97,8.03,7.5,8.13,6978443.0,2.34694,54558897.0,12.797,1.445,243557.336745,224493.5875
603167,渤海轮渡,-3.638,9.27,9.52,9.53,9.27,9.62,7493540.0,1.55661,70408514.0,12.304,1.3519999999999999,457226.064,446257.8
603166,福达股份,-6.342,6.35,6.65,6.74,6.33,6.78,4824848.0,0.81498,31668877.0,27.609,1.827,379551.38085,375931.88085
603165,荣晟环保,-5.052,20.11,21.01,21.3,20.07,21.18,4415999.0,9.95671,91560622.0,6.265,3.102,356654.872,89191.872
603161,科华控股,-5.821,15.37,16.07,16.2,15.36,16.32,2802573.0,4.03829,44374796.0,14.364,1.6880000000000002,205035.8,106667.8
603160,汇顶科技,3.03,95.2,90.91,99.0,89.0,92.4,2915392.0,1.2588300000000001,281585490.0,48.821,11.814,4347323.79368,2204789.95016
603159,上海亚虹,-7.461,19.97,21.3,21.6,19.42,21.58,2174927.0,8.69971,45103842.0,44.378,4.867,199700.0,49925.0
603158,腾龙股份,-2.073,16.06,16.3,16.3,15.85,16.4,3071600.0,1.41567,49220487.0,26.328,3.473,351071.6,348455.7472
603157,拉夏贝尔,-8.116,9.17,9.65,9.97,9.08,9.98,12742500.0,8.73953,121365404.0,9.357,1.2530000000000001,502214.895714,133701.375759
603156,养元饮品,-3.791,45.68,46.53,47.06,45.46,47.48,2597814.0,0.56876,120434232.0,9.789,3.141,3440937.36,2086418.747448
603139,康惠制药,-4.819,17.38,18.0,18.19,17.32,18.26,1600500.0,2.98434,28543777.0,25.188,1.879,173591.44,93208.94
603138,海量数据,-1.991,23.14,22.75,24.61,22.4,23.61,7692694.0,16.24425,181580378.0,41.996,8.417,348137.1348,109582.7096
603136,天目湖,-2.923,35.53,36.8,38.18,35.24,36.6,4192068.0,20.96034,155067732.0,27.543,3.443,284240.0,71060.0
